CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
40341,30,Male,HIGH,South,Diploma,One year,Crypto,Premium,29,28.39,823.31,59,7,3.077036544,13,-0.471888815,0.759401754,0,Mobile,Chat,Bronze,Yes,Yes,No,Kids,Email,Social,Service,Promo,No,iOS,Tier-3,VIP,Current
40342,18,M,Medium,East,Bachelors,3-Year,Credit Card,Premium,36,27.81,1001.16,12,1,41.07728135,12,-0.168882308,0.875403632,1,Mobile,Web,Silver,No,No,No,Movies,TV,Phone,Technical,Loyalty,Yes,Android,Tier-3,SUMMER,Current
40343,65,Female,low,West,Diploma,One year,paypal,basic,66,123.04,8120.64,6,18,54.50082582,3,-0.814070717,0.673592245,0,Tablet,Phone,Bronze,N,No,Yes,Security,Friend,App,Technical,Intro,Yes,Android,Tier-2,VIP,Current
40344,49,1,High,East,PhD,Month-to-month,Electronic Check,Basic,18,101.24,1822.32,90,12,8.684700254,11,0.551071848,0.987648852,1,Desktop,In-Store,Gold,1,YES,No,Kids,Social,Phone,Technical,Loyalty,No,Android,Tier-2,SUMMER,Current
40345,66,TRUE,Medium,Central,Bachelors,Two year,Mailed Check,STANDARD,102,190.31,19411.62,29,0,17.59362817,7,-0.832228162,0.730980641,1,SmartTV,Web,Silver,No,Yes,No,Movies,Affiliate,Phone,Technical,Employee,N,iOS,Tier-2,NEWYEAR,Current
40346,35,0,low,East,Bachelors,3-Year,paypal,Basic,25,198.59,4964.75,35,0,55.56424368,11,0.489133935,0.014016472,0,Tablet,Web,Bronze,No,no,Yes,Movies,Social,Chat,Technical,Loyalty,N,Windows,Tier-3,SUMMER,Current
40347,65,0,HIGH,Central,Diploma,3-Year,Bank Transfer,Premium,28,173.11,4847.08,47,16,71.89996928,2,0.188590489,0.589331112,1,FeaturePhone,Phone,Silver,No,Yes,No,Movies,Search,Phone,Technical,Loyalty,0,Windows,Tier-1,SUMMER,Current
40348,50,Male,High,West,High School,3-Year,paypal,Standard,38,64.84,2463.92,91,10,4.911881078,8,0.90127856,0.578667312,0,SmartTV,web,Silver,No,no,Yes,Movies,Search,Chat,Technical,Loyalty,No,iOS,Tier-2,SUMMER,Current
40349,55,F,High,North,Masters,Two year,cash,Premium,75,24.45,1833.75,29,8,54.73196642,6,0.034903125,0.37430172,0,Desktop,Web,Gold,No,Yes,Yes,International,Email,Phone,Technical,Loyalty,Yes,iOS,Tier-2,VIP,Current
40350,60,F,High,Central,High School,3-Year,Crypto,STANDARD,30,166.2,4986,15,4,26.22588203,3,-0.020552353,0.841467957,0,Desktop,App,Bronze,1,NO, ,WorkFromHome,Search,Email,Service,Student,Yes,iOS,Tier-1,SUMMER,Current
40351,23,TRUE,HIGH,South,High School,One year,paypal,Basic,39,138.99,5420.61,49,6,42.66163681,11,0.914143951,0.629942344,0,Desktop,App,Platinum,Yes,Yes,Yes,International,Affiliate,Chat,Technical,Loyalty,No,iOS,Tier-1,SUMMER,Current
40352,49,F,Very High,South,PhD,Month-to-month,Bank Transfer,Basic,100,113.99,11399,75,3,33.0109306,13,0.189507055,0.606286022,0,Console,Web,Silver,1,Yes,Yes,WorkFromHome,Unknown,Social,Service,Loyalty,Y,iOS,Tier-2,SUMMER,Current
40353,21,Male,Very High,East,High School,One year,Crypto,STANDARD,58,161.54,9369.32,37,4,39.64616182,4,-0.603317061,0.782696605,0,Mobile,Web,Silver,FALSE,yes,Yes,Movies,Friend,App,Technical,Loyalty,No,iOS,Tier-2,SUMMER,Current
40354,31,0,Medium,East,Bachelors,Two year,Credit Card,Premium,89,140.64,12516.96,39,5,48.06705137,2,-0.393557501,0.087018682,0,Mobile,Chat,Silver,Yes,NO,Yes,Movies,Search,Email,Retention,Loyalty,No,macOS,Tier-1,SUMMER,Current
40355,47,M,low,South,Diploma,M2M,paypal,Premium,25,95.85,2396.25,71,10,65.08640542,12,-0.586368817,0.426540552,1,Mobile,Chat,Silver,No,No,Yes,Movies,TV,Phone,Technical,Loyalty,N,Android,Tier-3,SUMMER,Current
40356,63,F,High,North,Diploma,Two year,paypal,Ultra,106,23.75,4913.795,82,13,56.47213991,14,0.539573959,0.625054784,0,Desktop,Web,Gold,1,no,No,Movies,Search,Phone,Technical,Loyalty,Yes,macOS,Tier-2,WELCOME,Current
40357,37,0,low,West,Bachelors,One year,Credit Card,Premium,27,105.165,841.86,39,19,34.83408353,2,0.034767841,0.80699157,1,SmartTV,Web,Silver,Yes,No, ,Movies,Event,Phone,Billing,Loyalty,No,iOS,Tier-2,BLACKFRIDAY,Current
40358,25,Male,Medium,East,Bachelors,One year,Bank Transfer,basic,60,36.16,4913.795,66,19,25.61445459,4,0.232816832,0.048086087,0,Mobile,App,Platinum,FALSE,Yes,Yes,Movies,Unknown,Chat,Technical,Loyalty,N,Windows,Tier-3,BLACKFRIDAY,Current
40359,71,1,Low,West,Masters,Two year,Bank Transfer,basic,79,62.94,4972.26,60,12,26.77179713,10,-0.418566895,0.067996217,0,Desktop,Phone,Bronze,0,yes,Yes,Movies,Search,Email,Technical,Loyalty,Unknown,Android,Tier-3,BLACKFRIDAY,30+
40360,19,Female,HIGH,Central,Diploma,M2M,Mailed Check,Ultra,14,133.45,1868.3,35,17,49.73655736,1,-0.789874233,0.827105257,1,Mobile,App,Gold,Yes,No,No,Movies,Search,Chat,Service,Loyalty,1,iOS,Tier-1,BLACKFRIDAY,Current
40361,54,Male,Low,North,PhD,M2M,Credit Card,STANDARD,33,112.65,3717.45,64,7,5.34234987,4,-0.585001166,0.197643204,0,SmartTV,App,Bronze,Y,No,No,Movies,Email,Email,Service,Intro,Yes,iOS,Tier-3,SUMMER,Current
40362,21,Male,Medium,East,Bachelors,Two year,Electronic Check,Ultra,53,153.25,8122.25,77,13,5.519293444,12,0.001607679,0.480975028,0,Mobile,App,Bronze,1,Yes,No,Movies,Friend,Chat,Service,Loyalty,N,Android,Tier-3,WELCOME,Current
40363,27,0,low,South,Diploma,Month-to-month,Electronic Check,Premium,24,20.44,490.56,85,5,8.882714691,2,0.747700117,0.004631141,0,Mobile,Web,Bronze,Yes,Yes, ,Movies,Radio,Phone,Technical,Student,No,iOS,Tier-2,SUMMER,Current
40364,37,F,low,North,Diploma,3-Year,cash,Standard,86,105.165,12410.66,92,19,65.46900445,10,-0.639305443,0.664488968,0,Desktop,Phone,Silver,Yes,NO,Yes,WorkFromHome,Search,App,Technical,Loyalty,N,Android,Tier-1,WELCOME,Current
40365,77,TRUE,High,West,Bachelors,3-Year,paypal,Standard,20,105.165,3717.8,25,11,5.989959078,4,-0.327593366,0.279750394,0,Desktop,Web,Platinum,No,Yes,Yes,Movies,Affiliate,Email,Billing,Intro,Y,macOS,Tier-1,WELCOME,Current
40366,73,Female,High,Central,Diploma,Two year,Crypto,basic,13,122.74,4913.795,70,8,40.1933347,9,0.912027304,0.126571423,1,Mobile,App,Bronze,Yes,Yes,Yes,Movies,Search,Chat,Technical,Employee,Y,Android,Tier-2,SUMMER,30+
40367,70,Female,Very High,South,Bachelors,3-Year,Mailed Check,STANDARD,20,182.44,3648.8,29,6,46.40738429,11,0.871157197,0.503303619,0,Tablet,Chat,Platinum,No,No,No,Music,Affiliate,Chat,Technical,Bundle,Y,Other,Tier-3,SUMMER,Current
40368,52,F,low,South,High School,Two year,paypal,Ultra,60,18.18,1090.8,11,19,48.23694369,2,0.175240728,0.666070834,0,Mobile,Web,Gold,1,YES,No,Movies,Social,Phone,Technical,Bundle,N,Android,Tier-1,SUMMER,Current
40369,49,M,low,Central,Diploma,M2M,paypal,Basic,28,127.94,3582.32,25,11,6.000305143,5,-0.820507893,0.901520878,1,Mobile,In-Store,Gold,No,Yes,Yes,Movies,Search,Email,Billing,Loyalty,N,Android,Tier-1,SUMMER,Current
40370,27,Male,HIGH,West,Diploma,One year,Credit Card,Ultra,43,92.21,3965.03,28,16,46.66925162,2,0.489282392,0.004700155,0,Desktop,App,Bronze,Yes,no,Yes,Kids,Email,Community,Technical,Intro,N,Android,Tier-1,CYBER,Current
40371,45,F,low,East,Bachelors,Two year,Bank Transfer,STANDARD,71,125.92,8940.32,33,2,40.24811085,12,0.39456717,0.458266905,0,Mobile,Web,Gold,1,No,No,Movies,Affiliate,Phone,Outage,Loyalty,N,iOS,Tier-1,SUMMER,Current
40372,32,TRUE,High,North,Diploma,Two year,cash,Premium,54,74.61,4028.94,36,19,1.420128137,11,0.337798381,0.444032374,0,Mobile,Email,Bronze,No,No,No,WorkFromHome,Affiliate,Email,Outage,Loyalty,Y,Android,Tier-3,BLACKFRIDAY,Current
40373,53,0,low,West,Diploma,3-Year,Electronic Check,Basic,42,17.16,720.72,65,19,63.39741645,11,0.904819843,0.143434768,0,Tablet,App,Bronze,FALSE,Yes,Yes,Movies,Social,Phone,Technical,Promo,Unknown,Android,Tier-2,SUMMER,Current
40374,18,M,Low,East,Diploma,M2M,cash,Premium,28,145.32,4068.96,35,14,5.469762002,9,0.967229245,0.625927603,0,Mobile,App,Gold,Yes,No,Yes,International,Friend,Phone,Technical,Loyalty,Y,iOS,Tier-1,SUMMER,Current
40375,39,F,High,Central,PhD,Two year,Credit Card,Premium,41,57.69,2365.29,4,6,17.93400031,5,0.462210093,0.589259698,1,Console,Web,Gold,Yes,no,No,Movies,Social,Chat,Technical,Intro,No,macOS,Tier-1,FLASH,Current
40376,44,1,Very High,West,Diploma,3-Year,Credit Card,Ultra,103,50.88,5240.64,38,7,50.64082268,8,-0.406879698,0.306094268,0,Desktop,App,Platinum,Y,Yes,No,Sports,Email,Social,Technical,Promo,1,iOS,Tier-3,SUMMER,Current
40377,46,M,HIGH,North,Diploma,Two year,cash,Ultra,105,122.25,12836.25,15,7,17.12148743,3,0.167756035,0.566784083,1,SmartTV,Web,Silver,Yes,yes,No,Movies,Friend,Email,Technical,Bundle,N,Android,Tier-1,SUMMER,Current
40378,32,TRUE,Very High,South,Diploma,Two year,Electronic Check,STANDARD,52,112.24,5836.48,83,19,54.92316375,6,-0.130562895,0.084582938,1,Desktop,APP,Bronze,Yes,no,No,Security,Search,App,Technical,Loyalty,N,iOS,Tier-3,SUMMER,90+
40379,27,0,HIGH,North,High School,M2M,paypal,Premium,115,102.08,11739.2,21,13,34.51232359,4,-0.891899241,0.179863731,0,Mobile,App,Bronze,1,No,Yes,Security,Search,Chat,Technical,Loyalty,No,Android,Tier-2,SUMMER,Current
40380,37,M,Low,West,Diploma,One year,Mailed Check,Basic,83,78.96,6553.68,1,18,16.95233083,6,0.979306181,0.074279883,0,Tablet,Chat,Bronze,TRUE,Yes,No,Movies,Friend,Community,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
40381,39,Female,High,West,Masters,One year,paypal,Ultra,68,101.37,6893.16,27,13,59.61061941,10,0.185912059,0.915469832,0,Desktop,App,Bronze,0,Yes,No,Movies,Radio,Phone,Technical,Loyalty,Yes,Windows,Tier-3,SPRING,Current
40382,67,FALSE,low,East,High School,3-Year,cash,basic,14,159.8,2237.2,95,8,70.55162944,6,0.49771047,0.218399893,0,Console,Phone,Bronze,No,Yes,Yes,Movies,Affiliate,Phone,Technical,Loyalty,Y,iOS,Tier-2,BLACKFRIDAY,Current
40383,65,Male,low,North,Diploma,M2M,cash,Premium,34,73.73,2506.82,84,16,23.02713341,13,0.544716454,0.397913104,0,Desktop,Chat,Silver,N,NO,No,Movies,Social,Chat,Technical,Loyalty,Yes,macOS,Tier-1,SUMMER,Current
40384,70,F,Low,West,Diploma,M2M,Credit Card,Standard,56,105.165,5174.96,39,9,63.03716005,13,0.154926705,0.259321093,0,Mobile,Web,Bronze,No,Yes,Yes,Movies,Affiliate,Phone,Technical,Loyalty,Y,iOS,Tier-2,SUMMER,Current
40385,76,TRUE,HIGH,North,Diploma,M2M,Mailed Check,Premium,2,52.34,104.68,74,5,34.97759102,6,0.872597449,0.040778727,0,Mobile,Web,Gold,1,NO, ,Movies,Friend,Phone,Technical,Student,Y,macOS,Tier-3,BLACKFRIDAY,30+
40386,26,TRUE,High,West,Masters,M2M,Crypto,Basic,30,172.83,5184.9,25,3,62.00321482,10,0.291232709,0.154600068,1,Tablet,Phone,Platinum,1,Yes,No,Sports,Social,Phone,Billing,Loyalty,Unknown,Windows,Tier-4,SUMMER,60+
40387,73,0,low,East,Bachelors,M2M,Bank Transfer,Basic,112,57.27,6414.24,90,0,34.60981673,7,0.695845266,0.875583658,0,Mobile,Phone,Gold,0,Yes,No,Movies,Friend,Phone,Retention,Loyalty,No,iOS,Tier-2,WELCOME,Current
40388,68,0,Very High,South,Diploma,Two year,Bank Transfer,Ultra,118,63.65,7510.7,96,0,67.38944428,1,-0.918993553,0.95487082,0,Mobile,Web,Silver,No,YES,No,Gamer,Affiliate,Phone,Technical,Loyalty,N,Android,Tier-2,SUMMER,30+
40389,49,F,Very High,West,Diploma,Two year,Bank Transfer,Ultra,66,140.5,9273,17,9,7.295973341,8,-0.332948411,0.58201284,0,Tablet,In-Store,Platinum,No,No,No,Movies,Email,Chat,Technical,Loyalty,N,Android,Tier-1,WELCOME,Current
40390,34,FALSE,low,East,Diploma,3-Year,Electronic Check,Standard,52,87.26,4913.795,41,8,64.86286558,7,0.120385125,0.703286076,0,Mobile,Web,Silver,1,No,No,Movies,Friend,Phone,Technical,Bundle,Y,iOS,Tier-1,SPRING,30+
40391,59,FALSE,low,West,Bachelors,Month-to-month,Crypto,basic,30,122.79,3683.7,71,10,6.078625096,2,0.903102714,0.844973528,0,Mobile,Web,Diamond,No,Yes,No,Sports,Search,Email,Technical,Loyalty,0,iOS,Tier-3,BLACKFRIDAY,Current
40392,36,Male,High,North,Diploma,Two year,Mailed Check,Premium,7,173,1211,79,13,69.68959909,10,0.611349899,0.79462853,1,Mobile,Web,Bronze,TRUE,NO,No,Movies,TV,Social,Technical,Loyalty,1,Android,Tier-1,SUMMER,Current
40393,57,0,low,South,Bachelors,Two year,Mailed Check,STANDARD,8,182.82,1462.56,73,16,54.44913042,13,0.292711197,0.454206771,1,Console,APP,Bronze,N,no,No,Movies,Affiliate,Phone,Technical,Loyalty,No,Android,Tier-1,WELCOME,30+
40394,44,FALSE,Low,South,Bachelors,Month-to-month,Credit Card,basic,46,30.55,1405.3,37,17,43.22778629,13,-0.437960834,0.396224718,0,SmartTV,App,Bronze,No,no,Yes,Sports,Search,Phone,Service,Loyalty,N,iOS,Tier-2,SUMMER,Current
40395,68,0,High,Central,Bachelors,Month-to-month,Credit Card,Standard,52,185.42,9641.84,87,10,65.55454355,1,0.127356347,0.283986613,0,Tablet,web,Bronze,Yes,No,Yes,Movies,TV,App,Technical,Promo,N,Android,Tier-2,SUMMER,Current
40396,49,FALSE,low,Central,High School,Month-to-month,Credit Card,Ultra,83,188.36,15633.88,81,14,68.36614789,12,-0.926569072,0.585520233,1,Mobile,Web,Silver,N,No,No,Movies,Friend,Phone,Technical,Loyalty,N,Android,Tier-1,SUMMER,Current
40397,51,Male,Very High,Central,PhD,Month-to-month,cash,Premium,104,58.02,6034.08,20,4,57.49171218,9,-0.346296142,0.383801836,0,Desktop,Chat,Bronze,No,Yes,Yes,Movies,Social,Chat,Technical,Promo,Y,macOS,Tier-3,SUMMER,Current
40398,49,0,High,North,High School,M2M,Credit Card,Premium,36,88.09,3171.24,29,3,7.141994248,12,-0.82666822,0.074741681,0,Desktop,Phone,Silver,No,No,No,Movies,Friend,Phone,Technical,Loyalty,No,macOS,Tier-2,CYBER,Current
40399,66,0,Medium,North,PhD,Month-to-month,Mailed Check,basic,117,23.16,2709.72,56,8,37.50984356,8,0.974529095,0.208941625,0,Desktop,Phone,Gold,No,YES,Yes,Movies,Unknown,Phone,Technical,Intro,Yes,Android,Tier-2,BLACKFRIDAY,Current
40400,76,0,High,North,Bachelors,One year,Bank Transfer,Ultra,4,86.25,345,78,10,44.87661212,7,-0.54192557,0.475849585,1,Tablet,Chat,Silver,1,YES,Yes,Music,Event,Phone,Technical,Intro,Unknown,Android,Tier-1,SUMMER,90+
40401,49,Female,Very High,Central,Diploma,3-Year,Crypto,Basic,1,103.29,18021.49053,38,13,66.92240334,10,-0.1420297,0.636079116,1,Tablet,App,Bronze,TRUE,No,Yes,Movies,TV,Community,Technical,Bundle,No,iOS,Tier-1,SUMMER,Current
40402,47,Male,High,West,Masters,Month-to-month,Mailed Check,basic,54,174.49,9422.46,43,4,40.16814307,8,-0.658629672,0.355215201,0,Tablet,Chat,Silver,0,Yes,Yes,Kids,Social,Chat,Outage,Loyalty,Yes,iOS,Tier-3,VIP,Current
40403,38,FALSE,Low,West,Masters,Two year,Bank Transfer,Ultra,109,105.165,18207.36,2,2,55.98549161,5,-0.494906603,0.091594188,0,Mobile,Email,Silver,FALSE,NO,Yes,Movies,Unknown,Community,Technical,Loyalty,N,iOS,Tier-3,WELCOME,Current
40404,38,1,low,South,High School,M2M,Credit Card,basic,7,58.98,412.86,57,3,35.21912752,9,-0.959754851,0.586451928,0,Mobile,Phone,Gold,FALSE,No,No,Movies,Email,Chat,Technical,Loyalty,Y,iOS,Tier-1,SUMMER,Current
40405,71,Female,Very High,North,Diploma,3-Year,paypal,Ultra,119,109.65,13048.35,36,16,51.7018067,10,0.371213194,0.897050761,0,Desktop,App,Silver,No,No,Yes,Movies,Search,Phone,Technical,Loyalty,0,ANDROID,Tier-1,SUMMER,Current
40406,51,M,HIGH,North,PhD,One year,Electronic Check,Standard,83,105.165,4913.795,40,15,0.61130522,6,-0.229390918,0.293433225,0,Mobile,Web,Silver,Yes,No,No,Movies,TV,Phone,Technical,Loyalty,0,Android,Tier-2,SUMMER,Current
40407,26,Male,Low,West,PhD,One year,Credit Card,basic,95,87.24,8287.8,21,15,2.811148334,8,0.462207132,0.089452139,0,Desktop,Web,Gold,TRUE,No,Yes,Movies,Search,Phone,Technical,Loyalty,Yes,macOS,Tier-2,SUMMER,Current
40408,51,M,low,East,PhD,One year,cash,STANDARD,23,82.81,1904.63,19,10,10.36629815,12,-0.436543478,0.749665505,1,Mobile,In-Store,Platinum,No,No,No,WorkFromHome,Search,Chat,Technical,Intro,0,Android,Tier-2,SUMMER,60+
40409,67,Female,low,Central,PhD,M2M,cash,Ultra,24,59.77,1434.48,19,13,49.36620642,13,0.685997535,0.781154113,1,Mobile,App,Silver,No,yes,Yes,Music,Social,Community,Technical,Student,N,iOS,Tier-3,CYBER,90+
40410,29,0,Low,East,Bachelors,One year,paypal,Standard,50,42,2100,72,9,39.51710587,8,-0.32232906,0.022561054,0,Mobile,Web,Gold,1,No,Yes,Movies,Search,Phone,Technical,Loyalty,N,Android,Tier-1,FLASH,Current
40411,64,1,High,South,Diploma,Month-to-month,Credit Card,Basic,33,105.165,4559.94,54,2,31.79493368,7,-0.616761289,0.168747149,0,Mobile,Web,Silver,No,No,No,Kids,Event,Phone,Billing,Intro,Yes,iOS,Tier-3,SUMMER,Current
40412,38,TRUE,High,West,Diploma,3-Year,Crypto,STANDARD,99,34.76,3441.24,44,18,6.582167151,13,0.461262314,0.640704274,0,Mobile,App,Bronze,No,Yes,No,Movies,Affiliate,App,Technical,Loyalty,No,Android,Tier-1,SUMMER,Current
40413,49,1,Medium,West,Masters,M2M,Crypto,Premium,56,86,4816,89,1,2.58959632,7,-0.739613311,0.169623297,0,Mobile,App,Platinum,Yes,No,Yes,WorkFromHome,Search,Email,Technical,Intro,No,iOS,Tier-2,SUMMER,Current
40414,37,Male,High,South,High School,M2M,Bank Transfer,basic,2,136.62,273.24,40,6,60.59571703,8,-0.360737168,0.170073183,0,Mobile,Chat,Silver,Yes,Yes,Yes,Movies,Friend,Phone,Technical,Loyalty,No,Windows,Tier-1,NEWYEAR,Current
40415,23,1,HIGH,South,Diploma,One year,Electronic Check,basic,73,65.16,4756.68,0,3,51.10051728,8,-0.092787811,0.898391676,0,Mobile,Phone,Bronze,TRUE,NO,Yes,Movies,Email,Phone,Technical,Loyalty,Y,iOS,Tier-1,SUMMER,Current
40416,67,0,Low,North,Diploma,3-Year,cash,Ultra,50,26.24,1312,83,4,11.75516516,14,0.625765658,0.14896709,0,Tablet,web,Gold,Yes,Yes,Yes,WorkFromHome,Email,Phone,Outage,Loyalty,1,Windows,Tier-1,SPRING,Current
40417,49,FALSE,low,East,Diploma,One year,Credit Card,Standard,117,56.89,6656.13,7,9,67.76715271,7,0.718928586,0.429043003,0,Tablet,Phone,Platinum,0,YES,No,Kids,Friend,Email,Technical,Loyalty,1,Android,Tier-2,SUMMER,Current
40418,62,TRUE,High,South,High School,M2M,paypal,Premium,85,45.6,4913.795,79,0,35.91051249,10,0.683229797,0.455304399,0,Desktop,App,Bronze,Yes,No,No,Movies,TV,App,Outage,Promo,N,ios,Tier-2,SUMMER,Current
40419,53,F,Medium,North,Diploma,One year,Mailed Check,Standard,95,94.92,9017.4,93,6,21.29503614,6,-0.341719174,0.266173919,0,Mobile,In-Store,Silver,1,no, ,Gamer,Billboard,Phone,Technical,Intro,No,Android,Tier-2,SUMMER,30+
40420,29,FALSE,High,South,Diploma,Month-to-month,Credit Card,STANDARD,28,137.19,3841.32,64,18,57.44810205,12,0.633814987,0.34561279,0,SmartTV,In-Store,Bronze,No,No,Yes,Movies,Social,Phone,Technical,Intro,Y,iOS,Tier-2,BLACKFRIDAY,Current
40421,58,0,Very High,West,Diploma,3-Year,Mailed Check,STANDARD,78,12.76,995.28,78,14,7.504281906,5,-0.086686509,0.114603948,1,SmartTV,In-Store,Bronze,0,NO, ,Movies,Friend,Phone,Technical,Loyalty,No,Android,Tier-1,CYBER,Current
40422,48,Female,low,East,High School,3-Year,Credit Card,basic,63,36.95,2327.85,40,2,62.22113808,4,0.47456554,0.273288724,0,Mobile,App,Gold,No,No,Yes,Sports,Social,Phone,Technical,Bundle,Yes,Windows,Tier-1,SUMMER,Current
40423,49,0,HIGH,North,PhD,M2M,Electronic Check,basic,67,158.63,23255.18893,52,11,34.84335585,14,-0.897427059,0.636789158,1,Desktop,Phone,Bronze,TRUE,No,No,WorkFromHome,Search,Chat,Technical,Loyalty,No,Other,Tier-2,SUMMER,Current
40424,33,1,Very High,West,High School,Two year,Bank Transfer,Standard,23,34.17,785.91,71,16,64.30107164,10,0.001237056,0.934654347,1,Mobile,Web,Silver,No,Yes,Yes,International,Friend,App,Technical,Bundle,No,iOS,Tier-3,SUMMER,30+
40425,18,Female,Medium,East,Diploma,Month-to-month,Credit Card,Basic,85,76.59,6510.15,86,2,1.940208446,12,0.290499408,0.324939394,1,Mobile,App,Silver,Yes,no,Yes,Sports,Friend,Community,Other,Promo,Unknown,Windows,Tier-2,SUMMER,Current
40426,21,Female,HIGH,East,Diploma,One year,Mailed Check,basic,48,91.12,4373.76,64,18,53.76298276,13,0.668820597,0.624129596,0,Mobile,App,Gold,No,YES,Yes,Sports,Social,Chat,Service,Loyalty,Y,Windows,Tier-3,SUMMER,Current
40427,64,0,High,Central,Diploma,M2M,Electronic Check,STANDARD,33,17.58,580.14,48,15,57.70004304,10,-0.718199067,0.277808112,0,Desktop,Web,Gold,No,No,No,Movies,Friend,Phone,Technical,Promo,1,ANDROID,Tier-1,VIP,Current
40428,69,0,Low,North,Diploma,Month-to-month,cash,STANDARD,80,69.95,5596,63,9,59.06465707,12,0.720003085,0.836198706,0,Desktop,Web,Bronze,No,NO,No,Security,Search,Social,Technical,Loyalty,Y,iOS,Tier-1,WELCOME,Current
40429,18,F,High,South,PhD,Two year,Crypto,Standard,83,136.68,11344.44,59,9,71.40323832,11,0.956135655,0.475180297,1,Console,Web,Silver,1,Yes,No,Movies,Email,Phone,Technical,Loyalty,No,Windows,Tier-2,SUMMER,30+
40430,69,FALSE,HIGH,North,Masters,3-Year,Mailed Check,STANDARD,105,72.47,4913.795,3,19,50.72259682,11,0.574994573,0.083648303,1,Mobile,Web,Bronze,Yes,yes,No,Movies,Social,Email,Service,Intro,Yes,Android,Tier-1,SUMMER,Current
40431,64,0,High,East,Masters,Month-to-month,paypal,Premium,39,93.41,3642.99,3,4,44.9949881,11,-0.196755458,0.261151799,1,Mobile,Web,Bronze,No,No,Yes,Movies,Affiliate,Chat,Technical,Loyalty,Y,Android,Tier-4,SUMMER,Current
40432,52,FALSE,Medium,South,Diploma,M2M,Credit Card,basic,1,190.19,190.19,48,9,57.34664286,1,-0.15057637,0.096044289,0,Mobile,In-Store,Bronze,Yes,NO,Yes,Movies,Friend,Community,Technical,Bundle,Y,Android,Tier-1,BLACKFRIDAY,Current
40433,30,0,High,West,Diploma,3-Year,Bank Transfer,Ultra,52,194.11,10093.72,48,13,64.59286238,11,0.564057931,0.544405623,1,Mobile,APP,Silver,No,No,No,International,Social,Phone,Technical,Loyalty,N,Android,Tier-1,SUMMER,60+
40434,49,TRUE,Low,East,Masters,Two year,Mailed Check,Basic,24,79.73,1913.52,51,17,35.60977676,8,-0.362863322,0.874094254,1,Mobile,web,Bronze,No,No,No,Movies,Affiliate,Community,Technical,Loyalty,N,Android,Tier-1,SUMMER,60+
40435,62,Male,Low,West,Masters,3-Year,Crypto,STANDARD,52,104.81,5450.12,55,10,16.70094785,6,0.016956109,0.048991545,0,Mobile,App,Bronze,No,no,No,Security,Radio,Social,Technical,Student,Y,iOS,Tier-1,CYBER,Current
40436,49,Female,low,Central,Bachelors,M2M,Credit Card,STANDARD,31,105.165,2418.93,23,14,59.06684222,8,-0.389385473,0.02508248,0,Mobile,App,Gold,TRUE,No,Yes,Movies,Friend,Phone,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
40437,48,F,low,North,Diploma,3-Year,paypal,Premium,109,44.55,4855.95,13,14,35.74136019,4,-0.623688396,0.227539663,0,Mobile,App,Silver,1,Yes,No,Gamer,Unknown,Email,Technical,Loyalty,Yes,Other,Tier-1,SUMMER,Current
40438,49,1,High,South,Diploma,Month-to-month,Mailed Check,Standard,81,86.12,6975.72,79,14,69.12882543,12,-0.417515633,0.822270604,1,Desktop,Email,Platinum,TRUE,NO,No,Movies,Affiliate,Email,Outage,Loyalty,No,iOS,Tier-2,BLACKFRIDAY,Current
40439,73,FALSE,Low,East,Masters,Month-to-month,paypal,Ultra,89,187.68,16703.52,5,12,12.76770999,2,-0.704081133,0.271523633,0,Desktop,App,Silver,Yes,Yes,Yes,Movies,Social,Chat,Technical,Loyalty,Yes,iOS,Tier-1,WELCOME,Current
40440,24,TRUE,High,Central,Diploma,Two year,Mailed Check,Premium,116,53.13,6163.08,42,2,37.6763884,2,0.615669322,0.549288517,0,Mobile,web,Gold,No,No,No,Security,Search,Phone,Technical,Promo,1,iOS,Tier-2,SUMMER,Current
40441,74,M,Very High,East,PhD,One year,cash,Premium,88,155.62,13694.56,77,16,65.9282673,10,-0.86339479,0.226020517,0,Tablet,Web,Silver,No,No,No,Movies,Search,Phone,Service,Loyalty,Yes,iOS,Tier-3,SUMMER,Current
40442,57,Male,Medium,North,Diploma,M2M,cash,Ultra,78,126.39,9858.42,99,14,9.586299421,7,-0.045326169,0.483034778,0,Desktop,Web,Silver,No,Yes,Yes,Movies,Billboard,Chat,Technical,Loyalty,1,ios,Tier-2,SPRING,60+
40443,50,TRUE,Medium,East,PhD,Two year,cash,Ultra,74,148.92,11020.08,99,6,2.762669549,6,0.893260742,0.914003782,0,Tablet,App,Gold,TRUE,YES,No,Movies,Social,Email,Technical,Loyalty,Yes,Android,Tier-1,SUMMER,30+
